pre_gaze_horizontal,pre_gaze_vertical,measured_head_horizontal,measured_head_vertical
2.031722421128118015e+02,6.308472588633513567e-01,1.950071041538180907e+02,1.078940503015351915e+01
2.034698775146643470e+02,-1.382456677193607320e+00,1.957620793545528954e+02,1.041973200801780486e+01
2.046959086850704921e+02,-2.921599517050783135e+00,1.965782100310834153e+02,1.024673510317132674e+01
2.054962177697666732e+02,-4.629576413608047503e+00,1.973785191157795964e+02,9.953281986689093586e+00
2.079346040009213539e+02,-6.274063157069752705e+00,1.982849196425405296e+02,9.481689306685238350e+00
2.090320939217846501e+02,-6.923349299544963031e+00,1.992758345528764607e+02,9.197919483711675781e+00
2.102260514214880800e+02,-7.407926249065605262e+00,2.001847327501474183e+02,8.744999362674322541e+00
2.127380878099465917e+02,-9.182417377540510017e+00,2.012829451406710177e+02,8.375323579295713472e+00
2.138808947808434766e+02,-1.043303305717277496e+01,2.024257521115679026e+02,7.838490812979121536e+00
2.146880989735425942e+02,-1.196520315145406244e+01,2.035209896542083357e+02,7.057414335094301272e+00
2.152691361995117632e+02,-1.128368674694837992e+01,2.045296014721769495e+02,6.628347757213435720e+00
2.184429098844298380e+02,-1.134981548047676725e+01,2.056646699743565421e+02,6.126848521593107222e+00
2.208158526469294713e+02,-1.172957431885568624e+01,2.068266472720968636e+02,5.321956164406107526e+00
2.218916262694519048e+02,-1.216209177403957753e+01,2.078598992799255711e+02,4.625946719161974308e+00
2.218354309327726526e+02,-1.288776120672283554e+01,2.087212321020400623e+02,3.900277286478715411e+00
2.211903742649162155e+02,-1.376749522222474909e+01,2.095379829310928983e+02,3.207615783234118556e+00
2.219884048690055067e+02,-1.441065594515816706e+01,2.103360135351821896e+02,2.568631672040259328e+00
2.224880006387704157e+02,-1.482904009122132116e+01,2.111625235504604348e+02,1.901719357887634798e+00
2.233696663839915004e+02,-1.589255774644365538e+01,2.120441892956815195e+02,1.313731183082419429e+00
2.241746753600510829e+02,-1.660329112752760139e+01,2.128491982717411020e+02,6.029978019984739701e-01
2.249790377033119171e+02,-1.678744653978615631e+01,2.136235239689952152e+02,-4.815209323862303104e-02
2.271920694077920189e+02,-1.766212702524777356e+01,2.144795097283576126e+02,-6.125000326429903552e-01
2.274016278836773495e+02,-1.743908536469987780e+01,2.154523477586688784e+02,-1.144303509080471848e+00
2.292934847561772926e+02,-1.526127557229806264e+01,2.164289916984845661e+02,-1.490783200694864252e+00
2.311582912184595102e+02,-1.386881466793020934e+01,2.174534784744465128e+02,-1.542204932564331443e+00
2.319076098221700022e+02,-1.489023253342701381e+01,2.184911040934916002e+02,-1.445661653175180916e+00
2.321902776298288700e+02,-1.632015607567003102e+01,2.193643858144308751e+02,-1.713528588046435042e+00
2.294024050902422118e+02,-1.702546280962955549e+01,2.201184291397403854e+02,-2.170109540667434889e+00
2.298489406508579975e+02,-1.798922647536211628e+01,2.205649647003561711e+02,-2.440592541387870185e+00
2.292791195867903298e+02,-1.746263528176497459e+01,2.208151990940643543e+02,-2.512131488495883413e+00
2.285997698643218996e+02,-1.781992985372036031e+01,2.211716009218873182e+02,-2.851699912250802882e+00
2.309697666763404413e+02,-1.730505244320126934e+01,2.216204023670064203e+02,-3.020783698605001177e+00
2.307095127485991384e+02,-1.629981355885045957e+01,2.221512673319009252e+02,-3.154719097144406348e+00
2.325635524323708694e+02,-1.559203115708994503e+01,2.228969445425622382e+02,-3.246498228501952354e+00
2.335895836611072411e+02,-1.247789338938798487e+01,2.237290433473326345e+02,-3.067543632023145950e+00
2.349823141383767506e+02,-1.223052818043495016e+01,2.246407804535877233e+02,-2.974134356206552976e+00
2.365289974252732463e+02,-1.214669042398410426e+01,2.256084115370787231e+02,-2.931191456924905570e+00
2.382638824438961080e+02,-1.107973618450929365e+01,2.265572183450786383e+02,-2.750805636251447694e+00
2.384263513042999705e+02,-1.058827032569249660e+01,2.275090681876331757e+02,-2.678286221973964043e+00
2.426061702098280080e+02,-7.493574278274220291e+00,2.286177079514094714e+02,-2.521727588142879117e+00
2.439202182246729933e+02,-5.985283249704214548e+00,2.297015266235037529e+02,-2.204389160517135071e+00
2.451130722852011559e+02,-5.188456841001796604e+00,2.308943806840319155e+02,-1.850400663913294608e+00
2.463588653698647590e+02,-3.930903995099144677e+00,2.321401737686955187e+02,-1.317247493767345290e+00
2.481529460288188602e+02,-3.744244159814938411e-01,2.335299399782966816e+02,-7.555142690934179006e-01
2.503148860049730331e+02,2.324572469960959897e-01,2.351586884582823416e+02,-2.923420592235883020e-01
2.518346755500266454e+02,1.618495271300520066e+00,2.366784780033359539e+02,2.652213092048761323e-01
2.543836754007222112e+02,3.370466223299100061e+00,2.381225672698506344e+02,9.416263125526452837e-01
2.554840061176809343e+02,6.599919204029481179e+00,2.396208499471790674e+02,1.546816039529131714e+00
2.570373067181179749e+02,9.131698735706358150e+00,2.409006772676009973e+02,2.215506031652926033e+00
2.573595800595915080e+02,1.055048728865443231e+01,2.421474031840959640e+02,3.043713640051409097e+00
2.570571565352698826e+02,1.178861409220782441e+01,2.433380711434524528e+02,3.913940830632064660e+00
2.575704162932491386e+02,1.462812393082191953e+01,2.442752777758199727e+02,4.909780998002856833e+00
2.578203805835411799e+02,1.410977181895446009e+01,2.451718769513499865e+02,5.845924518967898997e+00
2.584716837788181465e+02,1.221520296125135729e+01,2.460391397829822040e+02,6.455758113148260868e+00
2.591603228593711492e+02,1.251374670860064242e+01,2.469217112875011537e+02,7.158419897544052724e+00
2.609675590798796065e+02,1.145407878711904104e+01,2.479179885039637270e+02,7.800696354834857793e+00
2.631198676149096514e+02,1.251082954852712881e+01,2.489428943340151079e+02,8.240638045032394388e+00
2.606532242426929997e+02,1.488373009422626936e+01,2.496955323246351668e+02,8.732401954391781018e+00
2.638514953770925331e+02,1.530349939128155690e+01,2.503104026859670626e+02,9.051902557908436009e+00
2.644870888717347270e+02,1.491564103821457898e+01,2.508347878255655417e+02,9.346966378220106009e+00
2.620159139431286803e+02,1.342453344251912206e+01,2.513462465679017441e+02,9.535851011037598468e+00
2.625154740367981958e+02,1.110310088661695183e+01,2.518458066615712596e+02,9.686953175170510022e+00
2.630353154174956103e+02,1.458788008306960648e+01,2.523656480422687025e+02,1.007925791793723924e+01
2.623717717085129379e+02,1.254442821702716415e+01,2.527819096204873972e+02,1.067763253435332693e+01
2.622312034354031312e+02,9.588591624109618294e+00,2.530512418412532156e+02,1.086692998155307777e+01
2.622572235091931816e+02,8.782368251868183151e+00,2.534230937555338983e+02,1.098329157038571147e+01
2.626343548771759515e+02,8.755717879851147245e+00,2.538002251235166682e+02,1.110471965838284447e+01
2.629828249297671050e+02,9.733028994508241993e+00,2.542165831599163539e+02,1.119380660164222618e+01
2.636593534951448987e+02,9.969944778979986211e+00,2.546657401331990513e+02,1.150319105943490960e+01
2.636075086073865918e+02,9.505899451496770070e+00,2.550315347814502047e+02,1.156483854330617511e+01
2.616301505366913034e+02,6.118509226537121926e+00,2.553600033348740226e+02,1.142259714414601923e+01
2.616176512275964114e+02,5.946847341772298456e+00,2.556614824047640866e+02,1.138717362151620094e+01
2.628228820538217860e+02,5.189127938200563506e+00,2.559681012594725757e+02,1.129381461521819752e+01
2.626610481220106976e+02,2.682050462523964285e+00,2.565271281094949245e+02,1.116993012236790861e+01
2.635632239503125902e+02,2.876355444186618371e+00,2.571142419356838218e+02,1.111513001462968830e+01
2.652794277548555328e+02,1.009350553862319089e+00,2.577100764155034085e+02,1.085324582418104455e+01
2.668597272843147152e+02,2.040713472787683003e-01,2.585393056164862173e+02,1.065641533929804474e+01
2.676264285907079170e+02,-2.903138678036398801e-01,2.593060069228794191e+02,1.042686656623582486e+01
2.694102731713743992e+02,-2.878251797588072591e+00,2.601596318496469280e+02,9.990333530211907842e+00
2.703519532898923785e+02,-5.022507961737769477e+00,2.611351819460339811e+02,9.564808180899182943e+00
2.716441971725224676e+02,-5.659449641376017581e+00,2.620173504654108001e+02,9.198949978216347745e+00
2.730228436944875057e+02,-7.172300091451425885e+00,2.629904617719275848e+02,8.836202010808030138e+00
2.744469244799906278e+02,-6.917682042586990931e+00,2.639954231025971580e+02,8.610735527788186516e+00
2.749235618783486643e+02,-6.660577304829921275e+00,2.648941540032976150e+02,8.446235917415426897e+00
2.774371910348442611e+02,-6.370805173460009740e+00,2.659480888484579850e+02,8.198336314974401517e+00
2.799634498749147156e+02,-7.085464151205949079e+00,2.671499096922918284e+02,7.932779693515028541e+00
2.829376700705947201e+02,-6.775797410028779666e+00,2.682084486699928334e+02,7.743093987662868827e+00
2.841240671405162743e+02,-7.948459767394572495e+00,2.692940329437448099e+02,7.230075649081754818e+00
2.843867412008494853e+02,-8.434605230596403658e+00,2.703550142113231800e+02,6.743930185879923656e+00
2.847763021602624463e+02,-9.432897474169713803e+00,2.712429838746962787e+02,6.197817912230378923e+00
2.847212016572763673e+02,-9.369134112382370816e+00,2.721743027318951249e+02,5.709783033347221703e+00
2.845949482862578179e+02,-1.166393685737529751e+01,2.729425569524344724e+02,4.968714264879331211e+00
2.854349327214255823e+02,-1.265609783988411863e+01,2.737825413876022367e+02,4.146904475288199166e+00
2.862264368784820476e+02,-1.311137364140176054e+01,2.745740455446587021e+02,3.521277480852868624e+00
2.869768468913475203e+02,-1.461453275955139119e+01,2.753244555575241748e+02,2.628246847707277567e+00
2.884546641352793586e+02,-1.489588377430767352e+01,2.763038640974958753e+02,1.928016471943827970e+00
2.887738536646216403e+02,-1.634914396544509430e+01,2.771214623307982947e+02,1.124813565880782740e+00
2.892219584859990960e+02,-1.647584023630642491e+01,2.778964813976891151e+02,4.205341080814267718e-01
2.901553257019077705e+02,-1.738377357098269727e+01,2.788298486135977896e+02,-3.286954006639870585e-01
2.910317773430332977e+02,-1.860883757796787918e+01,2.797063002547233168e+02,-1.176910567276593378e+00
2.917600548795647342e+02,-1.890599701797103194e+01,2.804345777912547533e+02,-1.894351771739235746e+00
2.926001139685411090e+02,-1.885733055857159002e+01,2.812746368802311281e+02,-2.634433042646360246e+00
2.935488150291564580e+02,-1.759907578902265612e+01,2.822233379408464771e+02,-2.832010610792993877e+00
2.950719316974312960e+02,-1.648652639091969974e+01,2.831791547037699388e+02,-2.831973582840687342e+00
2.953680136837319310e+02,-1.759856697543245474e+01,2.840425365954219501e+02,-3.104522800040745878e+00
2.962726182296019601e+02,-1.734618045369992601e+01,2.849471411412919792e+02,-3.231845545442947998e+00
2.960242048729636508e+02,-1.723937238505597591e+01,2.856958548042601933e+02,-3.556363623053395262e+00
2.967781317911012593e+02,-1.618960716145205225e+01,2.863204050086567918e+02,-3.655008079376875774e+00
2.974722148340807735e+02,-1.421778528433335254e+01,2.870144880516363060e+02,-3.591595910345676046e+00
2.981454831960564320e+02,-1.377847520874482079e+01,2.876877564136119645e+02,-3.540095876634259842e+00
3.007556343118249060e+02,-1.396496707399292347e+01,2.885010379947422621e+02,-3.499846972826457403e+00
3.016755554075865575e+02,-1.419065032682624761e+01,2.894209590905039136e+02,-3.632807724526737392e+00
3.025651812225619324e+02,-1.089671344705173262e+01,2.904343569868980239e+02,-3.567060736274258570e+00
3.035325929479485580e+02,-1.041540647004016762e+01,2.914405569837592793e+02,-3.239265912529041724e+00
3.058363953093555665e+02,-1.130705989912622300e+01,2.924241011418880021e+02,-3.105092963498057745e+00
3.059058173861258183e+02,-1.154719356973896183e+01,2.934999341385307616e+02,-2.983802031006132616e+00
3.063515428934485385e+02,-1.144797468799949769e+01,2.945218277368044824e+02,-2.886766119776360995e+00
3.093119771337200632e+02,-9.530476275370801886e+00,2.955858356828467208e+02,-2.824922675813083650e+00
3.091020741573613009e+02,-8.060386148870520628e+00,2.966961909097662442e+02,-2.596007891711489268e+00
3.116350529474590303e+02,-8.453626899256434513e+00,2.977355121284852544e+02,-2.380240726999912404e+00
3.125454058674358748e+02,-8.140629183162879201e+00,2.988192644165625325e+02,-2.221807005059143414e+00
3.136324323991704546e+02,-6.413335480574740899e+00,2.999062909482971122e+02,-1.923493502447618964e+00
3.147969271726005331e+02,-6.010802704761096571e+00,3.010707857217271908e+02,-1.679499764711867016e+00
3.160276757524435425e+02,-4.637120775862936028e+00,3.023015343015702001e+02,-1.418939287342618982e+00
3.176667835600745775e+02,-3.837881802336221782e+00,3.035888195441230550e+02,-1.114109904088368408e+00
3.189403067641196117e+02,-3.483763475572630774e+00,3.048623427481680892e+02,-8.521531439849672207e-01
3.180839316350676995e+02,-1.834352794617543747e+00,3.060301583344121923e+02,-4.495831656812852573e-01
3.186535718566393598e+02,-4.852867784224930148e-01,3.070362221282065320e+02,-1.138644372934807525e-01
3.190770205623568927e+02,-1.016907013296969531e+00,3.079580795378842595e+02,2.959577077376510101e-01
3.183794533379153222e+02,3.803188775026999480e+00,3.088387243718235595e+02,8.392883009374251246e-01
3.179150170227072181e+02,4.040764916298467568e+00,3.097487509226428415e+02,1.133414295155886320e+00
3.207288565405766576e+02,5.614455586407614440e+00,3.106861829871723444e+02,1.403297972834014473e+00
3.212306054503157497e+02,6.923763569267129547e+00,3.116277554864319086e+02,2.033533378292911031e+00
3.248465412439923057e+02,8.327673030139948196e+00,3.126626355876761068e+02,2.657291672395300175e+00
3.265560645108319022e+02,8.988234256392141575e+00,3.136521835997725702e+02,3.317852898647493998e+00
3.275657532704807977e+02,9.671281981060960931e+00,3.145876695138595665e+02,4.083298062590412947e+00
3.267078995763098987e+02,1.052490043531820874e+01,3.154184121684518232e+02,4.653462415626932192e+00
3.282628281800771788e+02,1.023633789489391788e+01,3.162121128580013760e+02,5.589964928206105022e+00
3.289787256486326328e+02,9.139155175158773403e+00,3.169280103265568300e+02,6.254341399354643727e+00
3.302898364020069266e+02,8.533843067089849299e+00,3.177467974661412882e+02,6.705213331021101730e+00
3.312733122336003930e+02,9.105824814823366253e+00,3.187484346068147261e+02,7.277195078754617796e+00
3.327692343088513098e+02,9.503222282901109708e+00,3.196878773991435310e+02,7.749691557613884285e+00
3.330762130968282690e+02,8.095765340920296538e+00,3.206042462747168429e+02,8.036325605429047059e+00
3.315954406077137833e+02,8.048096848567558581e+00,3.213050696151910870e+02,8.378737494819400666e+00
3.318555341188862826e+02,7.378312990692117879e+00,3.217526325688170914e+02,8.497369933447547652e+00
3.326611651729344317e+02,7.570811311843728575e+00,3.222734082430679337e+02,8.551330542894275411e+00
3.330847591869165853e+02,7.423402159178527526e+00,3.226970022570500873e+02,8.827190683644557723e+00
3.337341081606912780e+02,6.837569556772399082e+00,3.231189796387296838e+02,8.958335822997423037e+00
3.326824003155965102e+02,6.359802123446833377e+00,3.235747256371595313e+02,8.903318757487282298e+00
3.341626771207812681e+02,6.474999474730704918e+00,3.240450218027555138e+02,8.977228625989477351e+00
3.335961451872902899e+02,6.073775804146603896e+00,3.245030505471237348e+02,8.917132666481233372e+00
3.338653728411280213e+02,6.568914897544461340e+00,3.251214540003255706e+02,8.825816370425872748e+00
3.354595995688540029e+02,6.674664124778209029e+00,3.257205683374513683e+02,8.878515166891599364e+00
3.357206051910985707e+02,3.323528185413183067e+00,3.263061228084079630e+02,8.666781822319958195e+00
3.358468093523002267e+02,2.214617509751660940e+00,3.269731785609492931e+02,8.584769150786289771e+00
3.363569688324850517e+02,2.786814941364810672e+00,3.277018050218158578e+02,8.614669874446031272e+00
3.370716700732147046e+02,-9.830750565416934705e-03,3.283618385903874923e+02,8.551047228599751193e+00
3.374115670355768088e+02,-1.107014433177866408e-02,3.290186796078873499e+02,8.397056126918108987e+00
3.369885623239191546e+02,-9.233362930077682051e-01,3.295238622727024449e+02,8.332380390865004927e+00
3.365621997281464246e+02,-2.729722924508514836e+00,3.299236983090431750e+02,8.276260848200980291e+00
3.369375860863100343e+02,-3.464903994142186860e+00,3.302990846672067846e+02,8.195396428394911226e+00
3.389782483222151654e+02,-3.961928332616675874e+00,3.307477380565671297e+02,8.117782901721565025e+00
3.390953109644920573e+02,-5.615524934057975592e+00,3.312747011927196468e+02,7.951436185976755944e+00
3.403567721118506029e+02,-6.459500910155702158e+00,3.319287727147275859e+02,7.786330304857960627e+00
3.432425050691626893e+02,-6.847878289908182481e+00,3.326927324333991010e+02,7.745719379815547256e+00
3.398264597233911672e+02,-7.220802970863847037e+00,3.335702131115883162e+02,7.620336150668192587e+00
3.434118332466384800e+02,-7.708417781760435794e+00,3.345936519896249024e+02,7.529982952031384791e+00
3.477278373295766301e+02,-7.716883203469442343e+00,3.357141983448816518e+02,7.294055456978552066e+00
3.504331807995076247e+02,-5.054387989175418205e+00,3.370552747925210042e+02,7.075186052407802073e+00
3.545008977678224369e+02,-4.057517586152918909e+00,3.384975721098603572e+02,7.054199555044938563e+00
3.573375081947500007e+02,-1.485578655076753130e+00,3.399989507217775895e+02,6.964531873862338962e+00
3.591638790429804544e+02,-4.306456105368374310e+00,3.418235741098723679e+02,6.911655990583851050e+00
3.609657293277401777e+02,-4.020817366348721222e+00,3.436539065253801368e+02,6.861752584926577470e+00
3.628096659687892043e+02,-5.688400179180661986e+00,3.454978431664291634e+02,6.627948932815317384e+00
3.648982821274318553e+02,-5.755017360570736429e+00,3.475207090424531771e+02,6.358113670313059629e+00
3.668421119493878564e+02,-5.896876739954062252e+00,3.494645388644091781e+02,6.104617224975991796e+00
3.693058176973095783e+02,-5.006809681173114868e+00,3.513648487287296120e+02,5.659322782719058864e+00
3.701417632989331992e+02,-6.796089507253713968e+00,3.532156425734407890e+02,4.936917496495902391e+00
3.716509195576495017e+02,-6.948125462731927549e+00,3.549781999199295228e+02,4.328792305847071198e+00
3.732290873286802366e+02,-4.708733282766929484e+00,3.568091361359536791e+02,4.047324196650312622e+00
3.736686840367801210e+02,-8.142265202849960914e-01,3.586723784093825884e+02,4.000531119674871405e+00
3.765153747956818506e+02,-2.486607783555233375e+00,3.605662403493627153e+02,4.200663822206426090e+00
3.777096401035805115e+02,-5.298745514317290350e+00,3.624599333884105476e+02,4.061234939344234185e+00
3.792548425536799641e+02,-5.138025237075522611e+00,3.642585369262824315e+02,3.758878924389122300e+00
3.805531826218074229e+02,-3.905297053811565888e+00,3.658973519508598997e+02,3.702650201357406523e+00
3.820417987371442337e+02,-2.968969481632115492e+00,3.673859680661967104e+02,3.814762801433778439e+00
3.839809167137518671e+02,-4.275620299568827498e+00,3.687795792634480563e+02,3.967021092394221959e+00
3.854266881625372321e+02,-4.334277506301289051e+00,3.702253507122334213e+02,3.893378245028513707e+00
3.866159295083599545e+02,-5.076296492565568030e+00,3.717083225876502866e+02,3.982591731165928461e+00
3.880359894121143611e+02,-5.640489247108593673e+00,3.731283824914046932e+02,3.982535872314746594e+00
3.891945364359979749e+02,-6.221650950026975657e+00,3.746133162513456796e+02,3.857439894381049506e+00
3.906452073275302723e+02,-6.219710765426643917e+00,3.760639871428779770e+02,3.810779242431712621e+00
3.922567581359809310e+02,-6.850840646091580055e+00,3.774697683939640456e+02,3.604396532137439824e+00
3.944047793262205914e+02,-7.049042125553363292e+00,3.788370819209521869e+02,3.380137812567391098e+00
3.947513213760724966e+02,-7.532809348372493830e+00,3.800926594245970591e+02,3.230379942232801671e+00
3.940893447657022080e+02,-7.671453348417113460e+00,3.811476116167418695e+02,3.275477130292411942e+00
3.955107152074684222e+02,-1.002337905066379520e+01,3.821175296990218158e+02,3.182646002318432199e+00
3.958114143419214770e+02,-1.105376052713190305e+01,3.830093702562112412e+02,2.995774461862233284e+00
3.957543035308925710e+02,-9.919808321231641912e+00,3.839432501956841861e+02,2.800562193746366724e+00
3.955903222665759245e+02,-1.043472157310739235e+01,3.848639733762773290e+02,2.527740106855389079e+00
3.956452046286337350e+02,-9.817759322963672375e+00,3.857744626590210828e+02,2.694764951621069216e+00
3.959891375676517669e+02,-1.097462199557835483e+01,3.865036939511643368e+02,2.325708911616418018e+00
3.954544827123620507e+02,-9.735131085426822040e+00,3.872335279126120327e+02,1.882643744561294463e+00
3.958172840500389498e+02,-3.473757363933948739e+00,3.878033290068097472e+02,1.939941637674787556e+00
3.950485276256363250e+02,-7.562529073315218398e-01,3.881429350555175688e+02,2.183257374586488275e+00
3.959795289759659340e+02,-1.034605417363187563e+00,3.883934224996086186e+02,2.537830887911444400e+00
3.942215839552978878e+02,-5.366478464181325236e+00,3.884918007784139604e+02,2.703839150689999027e+00
3.930782470803636102e+02,-7.103258465463031968e+00,3.885172259638768537e+02,2.556132007108776971e+00
3.909731012360961131e+02,-6.140074892985222021e+00,3.884008003001499674e+02,2.459053204456433495e+00
3.900403363157803369e+02,-5.808222274084283043e+00,3.882234514507339327e+02,2.600348754666406581e+00
3.896000296141496051e+02,-7.956425040413495964e+00,3.880350722730217967e+02,2.647981125421402293e+00
3.886778096077649138e+02,-9.678572737274157234e+00,3.878186228684166963e+02,2.567952309151626533e+00
3.883985172545689011e+02,-9.910157077290241645e+00,3.876823059220150753e+02,2.412912437062340931e+00
3.882382914329415371e+02,-9.570012852201987386e+00,3.875220801003877114e+02,2.311543408791364662e+00
3.887506464226076446e+02,-1.019864720096019894e+01,3.873537629174873018e+02,2.285399514031819290e+00
3.889069794239584894e+02,-1.017703388583027646e+01,3.872158705854553773e+02,2.246366683160429201e+00
3.891528057437723191e+02,-9.542497447438419655e+00,3.871804236577637539e+02,2.086757551805732191e+00
3.851785307609979441e+02,-1.009073138843450579e+01,3.871095275333501036e+02,2.051604497209321920e+00
